Kode_Distributor,Tahun,Bulan,Salesman,Kode_Outlet,Nama_Outlet,Type_Outlet,Kode_Produk,Unit,HET,Value_HET
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PCMN81,24,32000,768000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PCMN81,4,32000,128000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PCMN83,2,32000,64000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PCMN83,12,32000,384000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PCMN83,24,32000,768000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PCMN88,2,32000,64000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS11,12,28000,336000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS12,9,28000,252000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS14,12,28000,336000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS14,17,28000,476000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS16,16,28000,448000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS19,1,28000,28000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS24,14,28000,392000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS26,1,28000,28000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS27,2,28000,56000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS30,6,28000,168000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS31,2,28000,56000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS32,3,28000,84000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS33,6,28000,168000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS34,5,28000,140000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS35,5,28000,140000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS37,2,28000,56000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS40,12,28000,336000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS41,1,28000,28000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS42,19,28000,532000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS43,5,28000,140000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS44,38,28000,1064000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS46,53,28000,1484000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS47,2,28000,56000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS49,6,28000,168000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PLDS49,6,28000,168000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM82,3,32000,96000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM84,6,32000,192000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM84,4,32000,128000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM84,48,32000,1536000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM85,6,32000,192000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM86,4,32000,128000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM86,24,32000,768000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM87,2,32000,64000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM87,24,32000,768000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM87,2,32000,64000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM87,12,32000,384000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM89,9,32000,288000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM89,1,32000,32000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM89,24,32000,768000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM90,7,32000,224000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM90,14,32000,448000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM90,24,32000,768000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4PRCM90,2,32000,64000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4TCDS11,3,41000,123000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4TCDS11,2,41000,82000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4TCDS12,20,41000,820000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4TCDS15,24,41000,984000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4TCDS16,8,41000,328000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4TCDS51,10,26000,260000
01A146,2016,5,IBNU,MDN00062,ARRON,GROSIR,6P4TCDS52,10,26000,260000
01A146,2016,5,TARI,MDN00066,ASUN BINJAI,GROSIR,6P2LPBE11,6,38000,228000
01A146,2016,5,TARI,MDN00066,ASUN BINJAI,GROSIR,6P2LPMU11,6,38000,228000
01A146,2016,5,TARI,MDN00066,ASUN BINJAI,GROSIR,6P2LPSU11,6,38000,228000
01A146,2016,5,TARI,MDN00066,ASUN BINJAI,GROSIR,6P4PCMN81,6,32000,192000
01A146,2016,5,TARI,MDN00066,ASUN BINJAI,GROSIR,6P4PCMN81,42,32000,1344000
01A146,2016,5,TARI,MDN00066,ASUN BINJAI,GROSIR,6P4PCMN83,6,32000,192000
01A146,2016,5,TARI,MDN00066,ASUN BINJAI,GROSIR,6P4PCMN83,42,32000,1344000
01A146,2016,5,TARI,MDN00066,ASUN BINJAI,GROSIR,6P4PRCM86,6,32000,192000
01A146,2016,5,TARI,MDN00066,ASUN BINJAI,GROSIR,6P4PRCM86,18,32000,576000
01A146,2016,5,TARI,MDN00066,ASUN BINJAI,GROSIR,6P4PRCM89,6,32000,192000
01A146,2016,5,TARI,MDN00066,ASUN BINJAI,GROSIR,6P4PRCM89,114,32000,3648000
01A146,2016,5,TARI,MDN00066,ASUN BINJAI,GROSIR,6P4PRCM90,6,32000,192000
01A146,2016,5,TARI,MDN00066,ASUN BINJAI,GROSIR,6P4PRCM90,66,32000,2112000
01A146,2016,5,IBNU,MDN00132,DEWI INDAH,GROSIR,6P2LMRB12,12,14800,177600
01A146,2016,5,IBNU,MDN00132,DEWI INDAH,GROSIR,6P2LMRM12,12,14800,177600
01A146,2016,5,IBNU,MDN00132,DEWI INDAH,GROSIR,6P2LMRP12,12,14800,177600
01A146,2016,5,IBNU,MDN00132,DEWI INDAH,GROSIR,6P2LMRQ11,12,14800,177600
01A146,2016,5,IBNU,MDN00132,DEWI INDAH,GROSIR,6P2LMRR12,12,14800,177600
01A146,2016,5,IBNU,MDN00132,DEWI INDAH,GROSIR,6P2LMSB12,12,14800,177600
01A146,2016,5,IBNU,MDN00132,DEWI INDAH,GROSIR,6P2LPBE11,24,38000,912000
01A146,2016,5,IBNU,MDN00132,DEWI INDAH,GROSIR,6P2LPMU11,18,38000,684000
01A146,2016,5,IBNU,MDN00132,DEWI INDAH,GROSIR,6P2LPSU11,18,38000,684000
01A146,2016,5,IBNU,MDN00132,DEWI INDAH,GROSIR,6P4PCMN81,96,32000,3072000
01A146,2016,5,IBNU,MDN00132,DEWI INDAH,GROSIR,6P4PRCM89,96,32000,3072000
01A146,2016,5,IBNU,MDN00132,DEWI INDAH,GROSIR,6P4PRCM90,96,32000,3072000
01A146,2016,5,IBNU,MDN00201,JAYA CATHAY,GROSIR,6P4PCMN81,24,32000,768000
01A146,2016,5,IBNU,MDN00201,JAYA CATHAY,GROSIR,6P4PCMN83,24,32000,768000
01A146,2016,5,IBNU,MDN00201,JAYA CATHAY,GROSIR,6P4PRCM82,120,32000,3840000
01A146,2016,5,IBNU,MDN00201,JAYA CATHAY,GROSIR,6P4PRCM84,120,32000,3840000
01A146,2016,5,IBNU,MDN00201,JAYA CATHAY,GROSIR,6P4PRCM86,24,32000,768000
01A146,2016,5,IBNU,MDN00201,JAYA CATHAY,GROSIR,6P4PRCM87,24,32000,768000
01A146,2016,5,IBNU,MDN00201,JAYA CATHAY,GROSIR,6P4PRCM89,24,32000,768000
01A146,2016,5,IBNU,MDN00201,JAYA CATHAY,GROSIR,6P4PRCM90,24,32000,768000
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2CCKA31,12,8500,102000
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMRB12,24,14800,355200
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMRB22,24,8600,206400
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMRG12,12,14800,177600
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMRG22,12,8600,103200
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMRP12,24,14800,355200
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMRP22,24,8600,206400
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMRQ11,12,14800,177600
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMRQ21,12,8600,103200
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMRR12,12,14800,177600
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMRR22,12,8600,103200
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMSB12,12,14800,177600
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMSB22,12,8600,103200
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMSR11,3,17500,52500
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LMSS11,3,17500,52500
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LPBE12,12,21000,252000
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2LPMU12,12,21000,252000
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2SBWH12,12,3900,46800
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2SBZN12,12,3900,46800
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2SSBE31,6,5800,34800
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2SSMJ21,24,10500,252000
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2SSMJ31,24,7800,187200
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2SSNA31,6,5800,34800
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2SSRO21,12,9500,114000
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P2SSRO31,12,5800,69600
01A146,2016,5,LANGSA,MDN00217,KEMBANG SARI,GROSIR,6P3LAJR21,6,7000,42000
01A146,2016,5,TARI,MDN00405,SILVIA,GROSIR,6P4PCMN81,48,32000,1536000
01A146,2016,5,TARI,MDN00405,SILVIA,GROSIR,6P4PCMN83,24,32000,768000
01A146,2016,5,TARI,MDN00405,SILVIA,GROSIR,6P4PRCM86,48,32000,1536000
01A146,2016,5,TARI,MDN00405,SILVIA,GROSIR,6P4PRCM89,48,32000,1536000
01A146,2016,5,TARI,MDN00405,SILVIA,GROSIR,6P4PRCM90,24,32000,768000
01A146,2016,5,IBNU,MDN00455,TEGUH JAYA,GROSIR,6P4ELBL11,12,31000,372000
01A146,2016,5,IBNU,MDN00455,TEGUH JAYA,GROSIR,6P4EPBL11,12,25000,300000
01A146,2016,5,IBNU,MDN00455,TEGUH JAYA,GROSIR,6P4PLDS16,8,28000,224000
01A146,2016,5,IBNU,MDN00455,TEGUH JAYA,GROSIR,6P4PLDS18,8,28000,224000
01A146,2016,5,IBNU,MDN00455,TEGUH JAYA,GROSIR,6P4PLDS19,3,28000,84000
01A146,2016,5,IBNU,MDN00455,TEGUH JAYA,GROSIR,6P4PLDS24,8,28000,224000
01A146,2016,5,IBNU,MDN00455,TEGUH JAYA,GROSIR,6P4PLDS33,8,28000,224000
01A146,2016,5,IBNU,MDN00455,TEGUH JAYA,GROSIR,6P4PLDS34,8,28000,224000
01A146,2016,5,IBNU,MDN00455,TEGUH JAYA,GROSIR,6P4PRCM89,12,32000,384000
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P2CCKA31,24,8500,204000
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P2CCKW31,24,9000,216000
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P2LMRB12,24,14800,355200
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P2LMRG22,24,8600,206400
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P2LMRM22,24,8600,206400
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P2LMRQ21,24,8600,206400
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P2LMRR22,24,8600,206400
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P2LMRW22,24,8600,206400
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P2LMSB22,24,8600,206400
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P2SBES12,24,3900,93600
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P2SBZN12,24,3900,93600
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P4EPBR11,12,25000,300000
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P4PLDS24,6,28000,168000
01A146,2016,5,ANDRI,MDN00469,TK. NUSANTARA T.TINGGI,GROSIR,6P4PRCM86,6,32000,192000
01A146,2016,5,IBNU,MDN00504,TK.LILI CATHAY,GROSIR,6P4PCMN81,24,32000,768000
01A146,2016,5,IBNU,MDN00504,TK.LILI CATHAY,GROSIR,6P4PCMN83,24,32000,768000
01A146,2016,5,IBNU,MDN00504,TK.LILI CATHAY,GROSIR,6P4PRCM82,72,32000,2304000
01A146,2016,5,IBNU,MDN00504,TK.LILI CATHAY,GROSIR,6P4PRCM84,72,32000,2304000
01A146,2016,5,IBNU,MDN00504,TK.LILI CATHAY,GROSIR,6P4PRCM86,24,32000,768000
01A146,2016,5,IBNU,MDN00504,TK.LILI CATHAY,GROSIR,6P4PRCM87,24,32000,768000
01A146,2016,5,IBNU,MDN00504,TK.LILI CATHAY,GROSIR,6P4PRCM89,24,32000,768000
01A146,2016,5,IBNU,MDN00504,TK.LILI CATHAY,GROSIR,6P4PRCM90,24,32000,768000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2CCKA21,96,15200,1459200
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2CCKA21,96,15200,1459200
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2CCKA21,96,15200,1459200
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2LMRB12,240,14800,3552000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2LMRB12,720,14800,10656000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2LMRB12,240,14800,3552000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2LMRP12,240,14800,3552000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2LMRP12,240,14800,3552000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2LMRP12,240,14800,3552000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2SSMJ21,120,10500,1260000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2SSMJ21,120,10500,1260000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2SSMJ21,120,10500,1260000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2SSNA31,240,5800,1392000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2SSNA31,240,5800,1392000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P2SSNA31,240,5800,1392000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P3LPTH21,192,7000,1344000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P3LPTH21,192,7000,1344000
01A146,2016,5,TARI,MDN00025,ALFAMART,KAM,6P3LPTH21,768,7000,5376000
01A146,2016,5,TARI,MDN00157,GIANT AH NASUTIAN,KAM,6P2LMRP22,12,8600,103200
01A146,2016,5,TARI,MDN00157,GIANT AH NASUTIAN,KAM,6P2LWGT21,24,16000,384000
01A146,2016,5,TARI,MDN00158,GIANT HM JONI,KAM,6P2LMRB12,12,14800,177600
01A146,2016,5,TARI,MDN00158,GIANT HM JONI,KAM,6P2LMRP12,6,14800,88800
01A146,2016,5,TARI,MDN00158,GIANT HM JONI,KAM,6P2LWAL21,24,16000,384000
01A146,2016,5,TARI,MDN00158,GIANT HM JONI,KAM,6P2LWGT21,24,16000,384000
01A146,2016,5,TARI,MDN00160,GIANT SUPERMARKET,KAM,6P2SSRO21,12,9500,114000
01A146,2016,5,TARI,MDN00161,GIANT WILLIEM ISKANDAR,KAM,6P2LMRB12,12,14800,177600
01A146,2016,5,TARI,MDN00161,GIANT WILLIEM ISKANDAR,KAM,6P2LMRB22,24,8600,206400
01A146,2016,5,TARI,MDN00161,GIANT WILLIEM ISKANDAR,KAM,6P2LMRP12,6,14800,88800
01A146,2016,5,TARI,MDN00161,GIANT WILLIEM ISKANDAR,KAM,6P2SSNA21,12,9500,114000
01A146,2016,5,TARI,MDN00188,INDO GROSIR,KAM,6P2CCKA21,24,15200,364800
01A146,2016,5,TARI,MDN00188,INDO GROSIR,KAM,6P2CCKW21,24,16500,396000
01A146,2016,5,TARI,MDN00188,INDO GROSIR,KAM,6P2LMRB12,24,14800,355200
01A146,2016,5,TARI,MDN00188,INDO GROSIR,KAM,6P2LMRB12,24,14800,355200
01A146,2016,5,TARI,MDN00188,INDO GROSIR,KAM,6P2LMRB12,24,14800,355200
01A146,2016,5,TARI,MDN00188,INDO GROSIR,KAM,6P2LMRB12,72,14800,1065600
01A146,2016,5,TARI,MDN00188,INDO GROSIR,KAM,6P2LMRP12,24,14800,355200
01A146,2016,5,TARI,MDN00188,INDO GROSIR,KAM,6P2LMRP12,48,14800,710400
01A146,2016,5,TARI,MDN00188,INDO GROSIR,KAM,6P2SBWH12,48,3900,187200
01A146,2016,5,TARI,MDN00188,INDO GROSIR,KAM,6P2SBWH12,96,3900,374400
01A146,2016,5,TARI,MDN00188,INDO GROSIR,KAM,6P2SSMJ31,24,7800,187200
01A146,2016,5,TARI,MDN00188,INDO GROSIR,KAM,6P2SSMJ31,24,7800,187200
01A146,2016,5,TARI,MDN00188,INDO GROSIR,KAM,6P2SSNA31,24,5800,139200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2CCKA21,24,15200,364800
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2CCKA31,24,8500,204000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2CCKA31,24,8500,204000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2CCKA31,48,8500,408000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2CCKA31,24,8500,204000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMRB11,24,14800,355200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMRB21,48,8600,412800
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMRB22,24,8600,206400
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMRB22,24,8600,206400
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMRM11,24,14800,355200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMRM22,24,8600,206400
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMRM22,48,8600,412800
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMRP12,24,14800,355200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMRP12,24,14800,355200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMRP22,24,8600,206400
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMRP22,24,8600,206400
01A146,2016,5,FAHMI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMRR12,24,14800,355200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMRW22,48,8600,412800
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMSE11,24,17500,420000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMSR11,24,17500,420000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMSR11,24,17500,420000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMSR11,24,17500,420000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMSR11,48,17500,840000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMSR11,24,17500,420000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMSS11,24,17500,420000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMSS11,24,17500,420000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMSS11,48,17500,840000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMST21,24,16000,384000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LMST21,48,16000,768000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LWCB21,24,16000,384000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2LWGT21,24,16000,384000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2SBES12,48,3900,187200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2SBES12,48,3900,187200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2SBWH12,48,3900,187200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2SBWH12,48,3900,187200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2SBWH12,48,3900,187200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2SBWH12,48,3900,187200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2SBWH12,48,3900,187200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2SBZN12,48,3900,187200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2SBZN12,48,3900,187200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2SBZN12,48,3900,187200
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2SSMJ21,24,10500,252000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2SSMJ21,24,10500,252000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2SSRO21,24,9500,228000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2WCCT21,24,15000,360000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P2WCFA21,24,15000,360000
01A146,2016,5,TARI,MDN00326,PT. CARREFOUR INDONESIA,KAM,6P3LPTH21,12,7000,84000
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2CCKA21,72,15200,1094400
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2CCKA21,432,15200,6566400
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2CCKA21,240,15200,3648000
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2CCKA21,168,15200,2553600
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRB12,24,14800,355200
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRB12,600,14800,8880000
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRB12,528,14800,7814400
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRB12,288,14800,4262400
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRB12,552,14800,8169600
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRP12,120,14800,1776000
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRP12,648,14800,9590400
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRP12,192,14800,2841600
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRP12,192,14800,2841600
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRP12,264,14800,3907200
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRP12,168,14800,2486400
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRP12,168,14800,2486400
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRP12,432,14800,6393600
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2LMRP12,216,14800,3196800
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2SSMJ21,24,10500,252000
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2SSMJ21,408,10500,4284000
01A146,2016,5,TARI,MDN00327,PT. INDOMARCO PRISMATAMA,KAM,6P2SSMJ21,168,10500,1764000
